record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
48fb91e2d751b4,291412,24C001000,,BRITAX,ONE4LIFE SLIM,2015.0,,,"Britax Child Safety, Inc.","Britax Child Safety, Inc.",Other,C,Child Seat,Other,Engine / Powertrain,20241119,11/19/2024,No,20241213.0,12/13/2024,,,2024,11,4,518,24.0,1286,1286,MEDIUM,britax child safety inc britax is recalling certain one4life slim clicktight all in one car seats with model numbers e1d197a e1d197b e1d197f and e1d197g the labels and user guide incorrectly state the maximum rear facing lower anchor weight as such these child seats fail to comply with the requirements of federal motor vehicle safety standard number 213 child restraint systems,an incorrect label and user guide may result in an improperly installed child seat increasing the risk of injury in a crash,britax will mail owners new labels free of charge owner notification letters were mailed beginning december 18 2024 owners may contact britax customer service at 888 427 4829,Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to nhtsa.gov.,HIGH,0,29,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20241120,1.28e+23,"USER GUIDE, ONE4LIFE SLIM, US","USER GUIDE, ONE4LIFE SLIM, US",P14953100_A.5:06.24,11/20/2024,0.2359,11.0,379,123,1,0,1,1,0,0,1,0,0,0,2,Medium,Britax child safety inc britax is recalling certain one4life slim clicktight all in one car seats...
6d2dc3af6f880e,167112,21V295000,42L1,AUDI,S5 CABRIOLET,2020.0,2020.0,2020s,"Volkswagen Group of America, Inc.","Volkswagen Group of America, Inc.",German,V,Vehicle,Suspension,Suspension,20210426,4/26/2021,No,20210604.0,6/4/2021,,,2021,4,2,1821,39.0,40993,40993,MEDIUM,volkswagen group of america inc audi is recalling certain 2021 q7 q8 q5 sportback sq5 sportback rs6 avant rs7 rs q8 2020 2021 audi s6 sedan q5 a8 s8 a7 a6 allroad a5 cabriolet a4 sedan a4 allroad sq5 s7 a6 sedan s5 coupe s4 sedan s5 cabriolet a5 coupe 2019 2021 rs5 coupe a5 sportback s5 sportback rs5 sportback vehicles the lock nut on the trailing arm of the rear axle may break due to stress corrosion,a broken lock nut may misalign the rear axle causing a loss of control and increasing the risk of a crash,dealers will replace the lock nuts and if necessary the associated bolts free of charge owner notification letters were mailed june 4 2021 owners may contact audi customer service at 1 800 253 2834 audi s number for this recall is 42l1,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,3770,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210427,1.1e+23,"Lock nut M14x1,5",on the excentric screw of the trailing arm (rear axle),WHT 007 610,4/27/2021,0.2038,6.0,404,105,2,0,1,0,0,0,0,0,0,1,139,Low,Volkswagen group of america inc audi is recalling certain 2021 q7 q8 q5 sportback sq5 sportback r...
516f3d959df89e,207524,22V056000,218,HYUNDAI,SANTA FE SPORT,2018.0,2018.0,2010s,Hyundai Motor America,Hyundai Motor America,Korean,V,Vehicle,Brakes,Brakes,20220203,2/3/2022,No,20220531.0,5/31/2022,,,2022,2,1,1538,117.0,357348,357348,LARGE,hyundai motor america hyundai is recalling certain 2016 2018 santa fe 2017 2018 santa fe sport 2019 santa fe xl and 2014 2015 tucson vehicles the anti lock brake system abs module could malfunction and cause an electrical short which could result in an engine compartment fire,an engine compartment fire while parked or driving can increase the risk of injury,owners are advised to park outside and away from structures until the recall repair is complete dealers will replace the abs multi fuse as necessary free of charge owner notification letters were mailed may 31 2022 owners may contact hyundai customer service at 1 855 371 9460 hyundai s number for this recall is 218,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,1798,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20220203,1.18e+23,ABS Assembly,ABS module,"58920-4Z300, 58920-B8AC0, 58920-2S820",2/3/2022,0.3302,8.0,276,82,5,1,0,1,0,0,0,0,0,0,51,Medium,Hyundai motor america hyundai is recalling certain 2016 2018 santa fe 2017 2018 santa fe sport 20...
5938db52a1d6dd,83427,10V525000,,WINNEBAGO,ULTIMATE FREEDOM,1998.0,1998.0,1990s,"WINNEBAGO INDUSTRIES, INC.","Winnebago Industries, Inc.",US Domestic,V,Vehicle,Other,Electrical,20101026,10/26/2010,No,20101215.0,12/15/2010,,,2010,10,4,5656,50.0,18461,18461,MEDIUM,winnebago is recalling certain recreational vehicles equipped with 1200 series norcold refrigerators the population of refrigerators being addressed contains either a sensing algorithm or thermal switch to shut off power to the refrigerator when high temperatures are detected in order to prevent a potential fire the response times of the sensor algorithm and thermal switch devices to stop power are not sufficient,the sensing algorithm or thermal switch installed to shut off power to the refrigerator when high temperatures are detected due to a possible hydrogen gas leak may not shut off in sufficient time to prevent a fire,winnebago is working with norcold to identify and notify any affected owners owners will be instructed to contact norcold dealers to receive the remedy free of charge please see norcold s defect report 10e 049 for additional information the recall began during december 2010 owners may contact norcold at 1 800 767 9101 or winnebago at 1 641 585 3535,"OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",HIGH,0,1082,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20101029,3.8e+22,,,,10/29/2010,0.2437,28.0,416,213,1,1,0,0,0,0,1,0,0,0,34,Medium,Winnebago is recalling certain recreational vehicles equipped with 1200 series norcold refrigerat...
a3e12a8f5f179e,296971,25V326000,F1020,WESTERN STAR,49X,2022.0,2022.0,2020s,"Daimler Trucks North America, LLC","Daimler Trucks North America, LLC",Other,V,Vehicle,Electrical System,Electrical,20250623,6/23/2025,No,20250701.0,7/1/2025,20201223.0,20220119.0,2025,6,2,302,8.0,22271,22271,MEDIUM,daimler trucks north america dtna is recalling certain 2020 2026 western star 49x and 2021 2026 western star 47x vehicles a stud connecting the battery to the starter at the frame rail may have been incorrectly installed which can cause a short circuit,a short circuit increases the risk of a fire,dtna will inspect and replace damaged cables and loose hardware in addition dtna will properly tighten hardware and install dielectric tape all repairs will be performed as necessary free of charge owner notification letters were mailed july 1 2025 owners may contact dtna customer service at 1 800 547 0712 dtna s number for this recall is f1020 this recall is replaced by nhtsa recall number 26v079 vehicles already repaired under this recall will need to have the new remedy completed,,MEDIUM,0,4535,1,24,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20250520,2.6e+23,Stud,"STUD,ELEC,3/8,RED",23-13718-006,5/20/2025,0.2433,4.0,252,44,4,1,0,0,0,0,1,0,0,0,63,Low,Daimler trucks north america dtna is recalling certain 2020 2026 western star 49x and 2021 2026 w...
d1c700ef7065d6,98012,13V511000,13FI-1013,GULF STREAM,TRAIL MASTER,2009.0,2009.0,2000s,"Gulf Stream Coach, Inc.","Gulf Stream Coach, Inc.",Other,V,Vehicle,Other,Steering,20131017,10/17/2013,No,20131220.0,12/20/2013,,,2013,10,4,4569,64.0,48053,48053,MEDIUM,gulft stream coach gulf stream is recalling certain model year 2007 2013 cavalier lnnsbrook conquest amerilite stream lite emerald bay fire fly v stream ultra mako gulf breeze side track matrix mini superlite zero gravity visa capri northern express vista aztec yellowstone prairie schooner g force max wide open endura max canyon trail sedona ridgeline kingsport trail master sky and bull dog travel trailers manufactured january 1 2006 through april 25 2013 and equipped with fastec brand door locks it may be possible to remove the key from the lock in a way that potentially jams the deadbolt,if the deadbolt jams the interior side of the door lock may also jam a person inside the travel trailer at the time will then be locked in and be unable to exit the vehicle without using the emergency exit increasing the risk of injury,gulf stream will notify owners and fastec will coordinate the inspection and replacement of the cylinders as needed free of charge the recall began on december 20 2013 owners may contact fastec at 1 800 837 2505 or gulf stream at 1 574 773 7761 gulf stream s recall number is 13fi 1013,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,588,1,17,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20131105,5.54e+22,,,,11/5/2013,0.1806,17.0,596,235,1,1,0,1,0,0,0,0,0,0,29,Low,Gulft stream coach gulf stream is recalling certain model year 2007 2013 cavalier lnnsbrook conqu...
edd8475e504558,272761,24V915000,"24KWL, 24PBL",PETERBILT,548,2024.0,2024.0,2020s,PACCAR Incorporated,PACCAR Incorporated,US Domestic,V,Vehicle,Electrical System,Electrical,20241209,12/9/2024,No,20250203.0,2/3/2025,20200819.0,20241126.0,2024,12,4,498,56.0,220764,220764,LARGE,paccar incorporated paccar is recalling certain 2021 2025 peterbilt and kenworth vehicles equipped with bendix ec80 advanced electronic control units ecu please see the recall report for a complete list of models electrical noise and low signal to the power line carrier may cause the ecu to incorrectly process commands or stop functioning,safety systems that depend on the ecu automatic traction control abs electronic stability control active cruise control and collison mitigation system may not function properly or at all increasing the risk of a crash,dealers will reprogram the ecu software free of charge owner notification letters were mailed february 3 2025 owners may contact kenworth s customer service at 1 425 828 5888 and peterbilt s customer service at 1 940 591 4220 paccar s numbers for this recall are 24kwl and 24pbl,Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to nhtsa.gov.,MEDIUM,0,6044,1,28,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20241210,1.28e+23,Bendix EC80,"MODULE - ELECTRIC, BENDIX, ABS",Q27-6107-301,12/10/2024,0.2508,2.0,340,217,4,0,1,0,0,0,0,0,0,0,132,Medium,Paccar incorporated paccar is recalling certain 2021 2025 peterbilt and kenworth vehicles equippe...
e72b0b1b2b0d68,89069,11V255000,74B215,PIERCE,ENFORCER,2005.0,2005.0,2000s,PIERCE MANUFACTURING,Pierce Manufacturing,US Domestic,V,Vehicle,Other,Fire Risk,20110426,4/26/2011,No,20110509.0,5/9/2011,19980530.0,20080512.0,2011,4,2,5474,13.0,5022,5022,MEDIUM,pierce is recalling certain model year 1999 2008 arrow xt dash lance and enforcer fire apparatus manufactured from june 22 1999 through may 12 2008 and equipped with an electronic accelerator pedal after repeated use with excessive force the accelerator pedal arm may bend and cause the pedal to move closer to the floor if the pedal arm bends far enough the pedal may contact the cab floor without warning and stick in the full throttle position,if the accelerator pedal becomes stuck the operator may lose control of the vehicle increasing the risk of a crash,dealers will remove the existing accelerator arm and install a redesigned pedal arm free of charge the safety recall is expected to begin on or about may 9 2011 owners may contact pierce at 1 920 832 3000,"PIERCE SAFETY RECALL NO. 74B215.OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",CRITICAL,0,1707,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20110428,4.14e+22,,,,4/28/2011,0.3259,21.0,446,114,1,1,1,0,0,0,0,0,0,0,31,High,Pierce is recalling certain model year 1999 2008 arrow xt dash lance and enforcer fire apparatus...
cd37ce8411806b,98525,13V565000,,SUTPHEN,SAI 110,2008.0,2008.0,2000s,Sutphen Corporation,Sutphen Corporation,Other,V,Vehicle,Other,Fire Risk,20131113,11/13/2013,No,20130517.0,5/17/2013,20021201.0,20111130.0,2013,11,4,4542,0.0,156,156,SMALL,sutphen corporation sutphen is recalling certain model year 2003 2012 sph 100 model year 2000 2004 sp 110 model year 2003 2011 spi 112 and model year 2003 2011 sai 110 fire apparatus in the affected vehicles the bearings used for the extension of the ladder may seize causing the extension cables passing over them to chafe and fail,failure of the extend retract system can cause the aerial to unexpectedly retract this movement could result in injuries to personnel on or around the vehicle,sutphen has notified owners and inspected all of the affected vehicles repairing them as necessary free of charge the recall was completed on may 17 2013 owners may contact sutphen at 1 614 889 1005,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,184,1,51,HIGH,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20131118,5.55e+22,,,,11/18/2013,0.2822,18.0,332,158,1,1,0,0,0,0,0,0,0,0,5,High,Sutphen corporation sutphen is recalling certain model year 2003 2012 sph 100 model year 2000 200...
0e1a3b27184ba6,140990,19V472000,,BMW,328I,2009.0,2009.0,2000s,"BMW of North America, LLC","BMW of North America, LLC",German,V,Vehicle,Electrical System,Electrical,20190619,6/19/2019,No,20190814.0,8/14/2019,20080829.0,20080922.0,2019,6,2,2498,56.0,16641,16641,MEDIUM,bmw of north america llc bmw is recalling certain 2009 328i and 328xi 2009 2011 335d 2008 2012 m3 coupe and m3 convertible and 2008 2011 m3 sedan vehicles the connection of the positive battery cable at the fuse box terminal may degrade resulting in an intermittent loss of electrical power,a loss of electrical power can cause the vehicle to stall increasing the risk of a crash,bmw will notify owners and dealers will replace and secure the positive battery cable connector free of charge the recall began august 14 2019 owners may contact bmw customer service at 1 800 525 7417 note this recall is an expansion of a previous recall number 18v 314,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,4177,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20190620,9.86e+22,,,,6/20/2019,0.2623,17.0,290,88,4,0,1,0,0,0,1,0,0,0,184,Low,Bmw of north america llc bmw is recalling certain 2009 328i and 328xi 2009 2011 335d 2008 2012 m3...
f4efccc11664ac,136206,18V025000,"G0R, H0A, J0A",TOYOTA,YARIS,2011.0,2011.0,2010s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Airbags,Air Bag,20180109,1/9/2018,No,20180129.0,1/29/2018,20090731.0,20120330.0,2018,1,1,3024,20.0,116126,116126,LARGE,on january 9 2018 toyota motor engineering manufacturing toyota notified nhtsa that they are recalling 14 585 model year 2010 2012 yaris vehicles ever registered in the states of alaska arizona arkansas colorado connecticut delaware district of columbia idaho illinois indiana iowa kansas kentucky maine maryland massachusetts michigan minnesota missouri montana nebraska nevada new hampshire new jersey new mexico new york north carolina north dakota ohio oklahoma oregon pennsylvania rhode island south dakota tennessee utah vermont virginia washington west virginia wisconsin and wyoming as of january 30 2018 toyota is additionally recalling 3 347 model year 2010 pontiac vibe vehicles located in states listed above also included in this recall filing is 98 194 model year 2003 2008 toyota corolla matrix vehicles located throughout the u s that previously received a like for like interim air bag inflator replacement these vehicles are equipped with certain air bag inflators assembled as part of the passenger frontal air bag modules used as original equipment or replacement equipment in the event of a crash necessitating deployment of the passenger frontal air bag these inflators may explode due to propellant degradation occurring after long term exposure to absolute humidity and temperature cycling,an inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death,toyota will notify owners and dealers will replace the passenger frontal air bag assemblies with an alternate inflator free of charge the recall began on january 29 2018 owners may contact toyota customer service at 1 800 331 4331 toyota s numbers for this recall are g0r zone b and h0a zone c j0a matrix zone a j0a matrix zone a j0a matrix zone a,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,14089,1,43,MODERATE,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180111,8.11e+22,,,,1/11/2018,0.2053,15.0,1313,133,5,0,1,1,0,1,0,0,0,0,174,Medium,On january 9 2018 toyota motor engineering manufacturing toyota notified nhtsa that they are reca...
56ff2a3c1def73,160948,21V947000,90S9,AUDI,SQ5,2019.0,2019.0,2010s,"Volkswagen Group of America, Inc.","Volkswagen Group of America, Inc.",German,V,Vehicle,Other,Other,20211208,12/8/2021,No,20220121.0,1/21/2022,,,2021,12,4,1595,44.0,288991,288991,LARGE,volkswagen group of america inc audi is recalling certain 2021 2022 q5 sportback sq5 sportback 2018 2022 q5 and sq5 vehicles a liquid spill in the rear seat or water ingress from an insufficient body seam underneath the vehicle may allow liquid to penetrate the gateway control module causing it to shutdown,a gateway control module shutdown will suddenly reduce engine power increasing the risk of a crash,dealers will install a protective cover on the gateway control module and seal an underbody seam as necessary free of charge owner notification letters were mailed january 21 2022 owners may contact audi customer service at 1 800 253 2834 audi s number for this recall is 90s9,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,3770,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20211209,1.16e+23,Protective cover,Protective cover for gateway control module,80A 907 577 C,12/9/2021,0.2559,7.0,307,98,1,0,1,0,0,0,0,0,1,0,139,Medium,Volkswagen group of america inc audi is recalling certain 2021 2022 q5 sportback sq5 sportback 20...
93fe85599fcaae,154344,20V755000,,INFINITI,M56,2012.0,2012.0,2010s,"Nissan North America, Inc.","Nissan North America, Inc.",Japanese,V,Vehicle,Transmission,Engine / Powertrain,20201207,12/7/2020,No,20210205.0,2/5/2021,,,2020,12,4,1961,60.0,2708,2708,MEDIUM,nissan north america inc nissan is recalling certain 2011 2013 infiniti m56 2012 2013 m35 hybrid and 2014 q70 and q70 hybrid vehicles these models equipped with 2wd and with a hybrid or vk56 powertrain have a driveshaft that may break,a broken driveshaft can cause a loss of propulsion increasing the risk of a crash or may disable the parking brake increasing the risk of a rollaway and injury,infiniti will notify owners and dealers will replace the driveshaft free of charge the recall began february 5 2021 owners may contact infiniti customer service at 1 800 662 6200,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,3827,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20201208,1.07e+23,Propeller shaft,Applied for VQ35H engine,37000-3WG0A,12/8/2020,0.2282,14.0,234,159,3,0,1,1,0,0,0,0,0,0,67,Medium,Nissan north america inc nissan is recalling certain 2011 2013 infiniti m56 2012 2013 m35 hybrid...
46591e299478b2,153748,20V199000,20pbc AND 20KWB,PETERBILT,365,2018.0,2018.0,2010s,PACCAR Incorporated,PACCAR Incorporated,US Domestic,V,Vehicle,Other,Brakes,20200406,4/6/2020,No,20200526.0,5/26/2020,,,2020,4,2,2206,50.0,460515,460515,LARGE,paccar incorporated paccar is recalling certain 2008 2019 peterbilt 330 335 337 340 348 365 367 384 386 387 388 389 567 579 and 587 vehicles and 2008 2020 kenworth t170 t270 t370 t660 t680 t800 t880 and w900 vehicles equipped with namux software in the event that the anti lock brake system abs loses battery and or ignition power to the controller the dash warning light for the abs may not illuminate to warn the driver of the loss of abs as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard fmvss number 121 air brake systems and 136 electronic stability control system on heavy vehicles,if the driver unknowingly operates the vehicle without the abs functioning there would be an increased risk of a crash,paccar will notify owners and dealers will update the namux software within the cab control module free of charge paccar issued owners an interim notification on june 4 2020 the recall began may 26 2020 owners may contact kenworth customer service at 1 425 828 5888 or peterbilt customer service at 1 940 591 4220 paccar s number for this recall is 20pbc and 20kwb,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,6044,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200407,1.02e+23,,,,4/7/2020,0.2436,8.0,638,118,1,0,1,0,0,0,0,0,0,0,132,Medium,Paccar incorporated paccar is recalling certain 2008 2019 peterbilt 330 335 337 340 348 365 367 3...
c4c83651828969,155420,20V003000,TKC-20,SUBARU,OUTBACK,2010.0,2010.0,2010s,"Subaru of America, Inc.","Subaru of America, Inc.",Japanese,V,Vehicle,Airbags,Air Bag,20200102,1/2/2020,No,20200107.0,1/7/2020,20020308.0,20140521.0,2020,1,1,2301,5.0,111562,111562,LARGE,subaru of america inc subaru is recalling certain 2009 2013 forester 2003 2006 baja 2004 2011 impreza 2004 2014 wrx including sti 2003 2014 legacy and outback and 2005 2006 saab 9 2x vehicles originally sold or ever registered in the states of alaska colorado connecticut idaho iowa maine massachusetts michigan minnesota montana new hampshire new york north dakota oregon rhode island south dakota utah vermont washington wisconsin and wyoming or zone c these vehicles had their passenger frontal air bag inflators previously replaced under a prior recall using inflators of the same design the inflators may explode due to propellant degradation occurring after long term exposure to high absolute humidity temperature and temperature cycling,an inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death,subaru will notify their owners general motors will notify saab owners dealers will replace the passenger air bag inflators free of charge the recall began january 7 2020 subaru owners may contact subaru customer service at 1 844 373 6614 saab owners may contact the saab customer assistance center at 1 800 955 9007 subaru s number for this recall is tkc 20,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,1437,1,21,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200103,1.01e+23,,,,1/3/2020,0.2323,16.0,744,133,5,0,0,1,0,1,0,0,0,0,76,Low,Subaru of america inc subaru is recalling certain 2009 2013 forester 2003 2006 baja 2004 2011 imp...
8920c3fefc8a3f,86166,10V645000,10-041-ACU,GIRARDIN,MB IV,1999.0,1999.0,1990s,"CORP. MICRO BIRD, INC.","Corp. Micro Bird, Inc.",Other,V,Vehicle,Other,Electrical,20101227,12/27/2010,No,20110111.0,1/11/2011,19990802.0,20020508.0,2010,12,4,5594,15.0,26,26,SMALL,corp micro bird is recalling certain model year 1999 through 2002 girardin mb iv transit buses built on ford and gm cutaway chassis from august 2 1999 through may 8 2002 and equipped with a trans air ta73 evaporator the evaporator utilizes a power resistor to regulate blower speed should a short occur in the low or medium speed circuit while the blower is in high speed the short will cause the supply voltage to feedback through the resistor to ground not drawing enough current to trip the fuse,this would cause the resistor temperature to rise to a point where it will melt and possibly ignite the plastic blower housing to which it is mounted the overheating can result in a fire,corp micro bird in cooperation with trans air will install a thermal shutdown device in series with the speed resistors this service will be performed free of charge the safety recall began on january 11 2011 owners may contact trans air warranty and service center at 1 800 673 2446,"MICRO BIRD'S RECALL CAMPAIGN NUMBER IS 10-041-ACU.OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",LOW,0,823,1,14,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20101227,3.87e+22,,,,12/27/2010,0.2115,27.0,498,186,1,1,0,0,0,0,0,1,0,0,4,Low,Corp micro bird is recalling certain model year 1999 through 2002 girardin mb iv transit buses bu...
b65df9eba55ad4,86282,10V036000,,TOYOTA,COROLLA,2006.0,2006.0,2000s,"SOUTHEAST TOYOTA DISTRIBUTORS, LLC",Toyota Motor Corporation,Japanese,V,Vehicle,Other,Engine / Powertrain,20100203,2/3/2010,No,20100527.0,5/27/2010,,,2010,2,1,5921,113.0,153418,153418,LARGE,southeast toyota is recalling certain model year 2005 2011 passenger vehicles for failing to comply with the requirements of federal motor vehicle safety standard no 110 tire selection and rims these vehicles were sold without the requisite load carrying capacity modification labels,a driver may overload a vehicle which may increase the risk of a crash,dealers will mail to consumers the corrected label or the customer will have the option for dealers to install the label free of charge the safety recall began on may 27 2010 owners may contact southeast toyota at 1 800 301 6859,"OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",LOW,0,532,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20100203,3.5e+22,,,,2/3/2010,0.2813,20.0,283,70,1,0,1,0,0,0,0,0,0,0,9,Low,Southeast toyota is recalling certain model year 2005 2011 passenger vehicles for failing to comp...
ebb1e670e48645,289435,24V876000,,OLIVER TRAVEL TRAILERS,LEGACY ELITE II,2024.0,2024.0,2020s,"Oliver Travel Trailers, INC.","Oliver Travel Trailers, INC.",Other,V,Vehicle,Other,Steering,20241120,11/20/2024,No,20241203.0,12/3/2024,,,2024,11,4,517,13.0,784,784,SMALL,oliver travel trailers inc ott is recalling certain 2016 2024 elite i and elite ii travel trailers equipped with a truma aqua go water heater with burner assembly part number 77000 90400 the water heater burner bracket assembly may become loose causing wiring damage and the flame to be misdirected,a misdirected flame increases the risk of fire or burn injury,dealers will replace the water heater burner assembly free of charge owner notification letters were mailed mailed december 3 2024 owners may contact ott customer service at 1 888 526 3978,Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to nhtsa.gov.,HIGH,0,40,1,36,MODERATE,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20241121,1.28e+23,Truma Aqua Go Water Heater,Aqua Go Burner Assembly,77000-90400,11/21/2024,0.2473,2.0,298,61,1,1,0,1,0,0,0,0,0,0,2,Medium,Oliver travel trailers inc ott is recalling certain 2016 2024 elite i and elite ii travel trailer...
